Código ,Nombre,Código ,Nombre,Código ,Nombre,,LATITUD,LONGITUD
23,CÓRDOBA,23678,SAN CARLOS,23678000,SAN CARLOS,CM,8.7991065909999993,-75.698845485999996
23,CÓRDOBA,23678,SAN CARLOS,23678001,EL CAMPANO,CP,8.7700183650000003,-75.792397141999999
23,CÓRDOBA,23678,SAN CARLOS,23678002,CARRIZAL,CP,8.6825402910000005,-75.751560619000003
23,CÓRDOBA,23678,SAN CARLOS,23678003,GUACHARACAL,CP,8.5533704700000008,-75.672129847999997
23,CÓRDOBA,23678,SAN CARLOS,23678004,SANTA ROSA,CP,8.7501764130000002,-75.627721504999997
23,CÓRDOBA,23678,SAN CARLOS,23678005,REMEDIO POBRE,CP,8.7995059900000001,-75.707175630999998
23,CÓRDOBA,23678,SAN CARLOS,23678006,CABUYA,CP,8.8212352569999997,-75.716156100999996
23,CÓRDOBA,23678,SAN CARLOS,23678008,CALLEMAR,CP,8.6633829910000006,-75.664512032999994
23,CÓRDOBA,23678,SAN CARLOS,23678009,CIENAGUITA,CP,8.6371564900000006,-75.735492183999995
23,CÓRDOBA,23678,SAN CARLOS,23678010,EL HATO,CP,8.788166318,-75.731712721999997
23,CÓRDOBA,23678,SAN CARLOS,23678011,SAN MIGUEL,CP,8.7194582399999998,-75.652251171000003
23,CÓRDOBA,23678,SAN CARLOS,23678012,EL CHARCO,CP,8.5316519920000005,-75.675869018
23,CÓRDOBA,23678,SAN CARLOS,23678016,CALLE LARGA,CP,8.7566276779999992,-75.758759553000004
23,CÓRDOBA,23678,SAN CARLOS,23678017,CAROLINA,CP,8.8409158970000004,-75.742061062999994
23,CÓRDOBA,23678,SAN CARLOS,23678018,LAS TINAS,CP,8.7520816329999995,-75.781146137999997
23,CÓRDOBA,23678,SAN CARLOS,23678019,LOS CAÑOS,CP,8.6707425560000004,-75.763075044999994
23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,23682000,SAN JOSÉ DE URÉ,CM,7.7873029330000003,-75.533475542999994
23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,23682002,BOCAS DE URÉ,CP,7.942418472,-75.514299465999997
23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,23682003,BRAZO IZQUIERDO,CP,7.7110787299999997,-75.630903586000002
23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,23682004,PUEBLO FLECHAS,CP,7.8835969830000003,-75.558325405999994
23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,23682005,LA DORADA,CP,7.8389796199999999,-75.524669298999996
23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,23682006,VERSALLES,CP,7.7250954030000001,-75.580410174999997
23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,23682007,VIERA ABAJO,CP,7.8424418390000001,-75.550629563000001
23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,23682009,PUERTO COLOMBIA,CP,7.885173183,-75.512664350999998
23,CÓRDOBA,23686,SAN PELAYO,23686000,SAN PELAYO,CM,8.9580106900000001,-75.835124569000001
23,CÓRDOBA,23686,SAN PELAYO,23686001,BUENOS AIRES,CP,9.0184383990000008,-76.049881596000006
23,CÓRDOBA,23686,SAN PELAYO,23686002,CARRILLO,CP,8.9871297860000006,-75.831796100999995
23,CÓRDOBA,23686,SAN PELAYO,23686003,LA MADERA,CP,8.9728174339999995,-75.863192955000002
23,CÓRDOBA,23686,SAN PELAYO,23686004,LAS GUAMAS,CP,9.0151401159999995,-75.739349572999998
23,CÓRDOBA,23686,SAN PELAYO,23686005,SABANA NUEVA,CP,9.0323950029999995,-75.848399764999996
23,CÓRDOBA,23686,SAN PELAYO,23686006,SAN ISIDRO,CP,8.9779933290000002,-75.779797256999998
23,CÓRDOBA,23686,SAN PELAYO,23686007,VALPARAÍSO,CP,8.9254966509999996,-75.873669668999995
23,CÓRDOBA,23686,SAN PELAYO,23686008,PUERTO NUEVO,CP,8.9786165699999998,-75.794941390000005
23,CÓRDOBA,23686,SAN PELAYO,23686009,PELAYITO,CP,8.9349177879999999,-75.822840076999995
23,CÓRDOBA,23686,SAN PELAYO,23686011,LAS LAURAS,CP,8.9864865379999994,-75.760981448999999
23,CÓRDOBA,23686,SAN PELAYO,23686012,EL BONGO,CP,8.9358595560000005,-75.857052842000002
23,CÓRDOBA,23686,SAN PELAYO,23686018,EL CHIQUI,CP,9.0112473229999992,-75.747654354999995
23,CÓRDOBA,23686,SAN PELAYO,23686020,RETIRO,CP,9.0013244090000004,-75.764034597000006
23,CÓRDOBA,23686,SAN PELAYO,23686021,EL OBLIGADO,CP,8.9126089129999997,-75.845834874000005
23,CÓRDOBA,23686,SAN PELAYO,23686022,BONGAS MELLAS,CP,8.9937957239999999,-75.934846145999998
23,CÓRDOBA,23686,SAN PELAYO,23686025,COROCITO,CP,8.9506407079999999,-75.798114691999999
23,CÓRDOBA,23686,SAN PELAYO,23686027,EL BÁLSAMO,CP,9.004463157,-76.036191512000002
23,CÓRDOBA,23686,SAN PELAYO,23686029,EL COROZO,CP,8.9928066829999995,-75.746802575999993
23,CÓRDOBA,23686,SAN PELAYO,23686034,MORROCOY,CP,8.9598701690000002,-76.049862899000004
23,CÓRDOBA,23686,SAN PELAYO,23686036,PROVIDENCIA,CP,8.9722241129999993,-75.766764436000003
23,CÓRDOBA,23807,TIERRALTA,23807000,TIERRALTA,CM,8.1703786839999992,-76.059696587000005
23,CÓRDOBA,23807,TIERRALTA,23807001,CALLEJAS,CP,8.147448936,-76.1444312
23,CÓRDOBA,23807,TIERRALTA,23807002,CARAMELO,CP,8.2629816349999992,-75.902457061000007
23,CÓRDOBA,23807,TIERRALTA,23807004,MANTAGORDAL,CP,8.2227834469999994,-75.821095682999996
23,CÓRDOBA,23807,TIERRALTA,23807005,NUEVA GRANADA,CP,8.1488996260000004,-75.924823790000005
23,CÓRDOBA,23807,TIERRALTA,23807006,EL SAIZA,CP,7.7442493719999996,-76.412791252000005
23,CÓRDOBA,23807,TIERRALTA,23807007,SANTA FE RALITO,CP,8.1578416100000002,-75.877884155999993
23,CÓRDOBA,23807,TIERRALTA,23807008,SEVERINERA,CP,8.2484656009999995,-75.789992548000001
23,CÓRDOBA,23807,TIERRALTA,23807010,VOLADOR,CP,8.3031324160000004,-76.052992725999999
23,CÓRDOBA,23807,TIERRALTA,23807017,FRASQUILLO NUEVO,CP,8.0001224610000001,-76.193634001999996
23,CÓRDOBA,23807,TIERRALTA,23807019,CARRIZOLA,CP,8.1532759800000001,-76.094630730000006
23,CÓRDOBA,23807,TIERRALTA,23807020,EL ÁGUILA - BATATA,CP,8.0359862569999994,-76.336209991000004
23,CÓRDOBA,23807,TIERRALTA,23807026,LOS MORALES,CP,8.2378803610000002,-76.043741155999996
23,CÓRDOBA,23807,TIERRALTA,23807027,SANTA MARTA,CP,8.1132139829999996,-75.913316136000006
23,CÓRDOBA,23807,TIERRALTA,23807028,VILLA PROVIDENCIA,CP,8.0888316769999999,-76.166154898000002
23,CÓRDOBA,23807,TIERRALTA,23807029,CRUCITO,CP,7.8880342990000001,-76.235400318999993
23,CÓRDOBA,23807,TIERRALTA,23807032,PUEBLO CEDRO,CP,8.1061481180000001,-75.911415890000001
23,CÓRDOBA,23807,TIERRALTA,23807040,CAMPO BELLO,CP,8.0515926540000002,-76.149014554000004
23,CÓRDOBA,23807,TIERRALTA,23807041,LAS DELICIAS,CP,8.1229186930000008,-76.105322954000002
23,CÓRDOBA,23807,TIERRALTA,23807042,SAN RAFAEL,CP,8.1161323640000003,-76.087899210000003
23,CÓRDOBA,23807,TIERRALTA,23807043,EL ROSARIO,CP,8.1358674939999993,-76.062960887000003
23,CÓRDOBA,23807,TIERRALTA,23807044,VIRGILIO VARGAS,CP,8.1491087340000004,-76.05803951
23,CÓRDOBA,23807,TIERRALTA,23807045,NUEVA ESPERANZA,CP,8.2291334589999998,-76.026081421000001
23,CÓRDOBA,23815,TUCHÍN,23815000,TUCHÍN,CM,9.1869658750000003,-75.554450919999994
23,CÓRDOBA,23815,TUCHÍN,23815001,BARBACOAS,CP,9.2522654850000006,-75.593458393000006
23,CÓRDOBA,23815,TUCHÍN,23815002,CRUZ CHIQUITA,CP,9.2160199689999995,-75.501547923000004
23,CÓRDOBA,23815,TUCHÍN,23815004,FLECHAS,CP,9.2585188059999997,-75.524586776000007
23,CÓRDOBA,23815,TUCHÍN,23815006,MOLINA,CP,9.244310338,-75.574289965000006
23,CÓRDOBA,23815,TUCHÍN,23815007,NUEVA ESTRELLA,CP,9.1722576060000005,-75.558886201999997
23,CÓRDOBA,23815,TUCHÍN,23815009,SAN JUAN DE LA CRUZ,CP,9.2396531179999997,-75.492618199000006
23,CÓRDOBA,23815,TUCHÍN,23815010,VIDALES,CP,9.2314345640000006,-75.529192890000004
23,CÓRDOBA,23815,TUCHÍN,23815012,ANDES,CP,9.2305176539999998,-75.5143944
23,CÓRDOBA,23815,TUCHÍN,23815013,BELÉN,CP,9.2226595299999996,-75.498834384999995
23,CÓRDOBA,23815,TUCHÍN,23815014,BELLA VISTA,CP,9.2084956939999998,-75.541069214999993
23,CÓRDOBA,23815,TUCHÍN,23815015,BOMBA,CP,9.2724156999999998,-75.507360294999998
23,CÓRDOBA,23815,TUCHÍN,23815016,CARRETAL,CP,9.2030386009999994,-75.531348506
23,CÓRDOBA,23815,TUCHÍN,23815017,EL CARIÑITO,CP,9.2174136190000002,-75.526335743999994
23,CÓRDOBA,23815,TUCHÍN,23815018,EL CARMEN,CP,9.2415155979999994,-75.510172091000001
23,CÓRDOBA,23815,TUCHÍN,23815019,EL CHUZO,CP,9.2395515629999991,-75.533325689999998
23,CÓRDOBA,23815,TUCHÍN,23815020,EL PORVENIR,CP,9.1973512900000003,-75.543336113999999
23,CÓRDOBA,23815,TUCHÍN,23815021,EL ROBLE,CP,9.208879584,-75.528662358999995
23,CÓRDOBA,23815,TUCHÍN,23815022,GUAYACANES,CP,9.2208831090000007,-75.512290895999996
23,CÓRDOBA,23815,TUCHÍN,23815023,LOVERAN,CP,9.2219212269999993,-75.552001619999999
23,CÓRDOBA,23815,TUCHÍN,23815024,NUEVA ESPERANZA,CP,9.2126575220000007,-75.523583121000001
23,CÓRDOBA,23815,TUCHÍN,23815025,NUEVA VIDA,CP,9.1956544359999999,-75.548892696999999
23,CÓRDOBA,23815,TUCHÍN,23815026,SABANA NUEVA,CP,9.2295069719999994,-75.563149662000001
23,CÓRDOBA,23815,TUCHÍN,23815027,SABANAL,CP,9.2585193140000008,-75.574842950000004
23,CÓRDOBA,23815,TUCHÍN,23815028,SANTA CLARA,CP,9.2455803660000004,-75.526874303
23,CÓRDOBA,23815,TUCHÍN,23815029,SANTANDER,CP,9.2227490230000004,-75.568264611000004
23,CÓRDOBA,23815,TUCHÍN,23815030,TOLIMA,CP,9.2512581370000007,-75.486111397000002
23,CÓRDOBA,23815,TUCHÍN,23815031,VILLANUEVA,CP,9.2122523160000007,-75.541258638000002
23,CÓRDOBA,23815,TUCHÍN,23815032,EL BARZAL,CP,,
23,CÓRDOBA,23815,TUCHÍN,23815033,LA GRANJA,CP,,
23,CÓRDOBA,23815,TUCHÍN,23815034,SAN MARTIN,CP,,
23,CÓRDOBA,23855,VALENCIA,23855000,VALENCIA,CM,8.2550159129999994,-76.150755898
23,CÓRDOBA,23855,VALENCIA,23855001,RÍO NUEVO,CP,8.2512252830000001,-76.067128769000007
23,CÓRDOBA,23855,VALENCIA,23855003,VILLANUEVA,CP,8.3422231750000009,-76.118988735000002
23,CÓRDOBA,23855,VALENCIA,23855006,MATA DE MAÍZ,CP,8.2612163259999996,-76.294747747000002
23,CÓRDOBA,23855,VALENCIA,23855009,EL REPOSO,CP,8.1754607690000007,-76.170183206999994
23,CÓRDOBA,23855,VALENCIA,23855014,MIELES ABAJO,CP,8.1276662650000002,-76.300079478000001
23,CÓRDOBA,23855,VALENCIA,23855015,SANTO DOMINGO,CP,8.1608536170000008,-76.290786682999993
23,CÓRDOBA,23855,VALENCIA,23855016,MANZANARES,CP,8.1957176300000008,-76.076923229000002
23,CÓRDOBA,23855,VALENCIA,23855017,SAN RAFAEL,CP,8.1597111410000007,-76.246671141999997
23,CÓRDOBA,23855,VALENCIA,23855019,GUADUAL CENTRAL,CP,8.1089586409999992,-76.345339889000002
23,CÓRDOBA,23855,VALENCIA,23855020,JERICÓ,CP,8.1976624279999992,-76.170262487000002
23,CÓRDOBA,23855,VALENCIA,23855021,LA LIBERTAD,CP,8.348094175,-76.098604614999999
23,CÓRDOBA,23855,VALENCIA,23855023,LAS NUBES,CP,8.3475868119999994,-76.187706051000006
25,CUNDINAMARCA,25001,AGUA DE DIOS,25001000,AGUA DE DIOS,CM,4.3753113490000004,-74.669218443999995
25,CUNDINAMARCA,25019,ALBÁN,25019000,ALBÁN,CM,4.8780221240000001,-74.438261095000001
25,CUNDINAMARCA,25019,ALBÁN,25019001,CHIMBE (DANUBIO),CP,4.9149976869999996,-74.466687350000001
25,CUNDINAMARCA,25019,ALBÁN,25019002,PANTANILLO,CP,4.9009811479999996,-74.457125895000004
25,CUNDINAMARCA,25019,ALBÁN,25019003,LA MARÍA,CP,4.909706624,-74.422849611999993
25,CUNDINAMARCA,25035,ANAPOIMA,25035000,ANAPOIMA,CM,4.5627371439999997,-74.528676240999999
25,CUNDINAMARCA,25035,ANAPOIMA,25035001,LA PAZ,CP,,
25,CUNDINAMARCA,25035,ANAPOIMA,25035002,SAN ANTONIO DE ANAPOIMA,CP,4.5821249560000004,-74.549200267000003
25,CUNDINAMARCA,25035,ANAPOIMA,25035003,PATIO BONITO,CP,4.5270119859999998,-74.476801045000002
25,CUNDINAMARCA,25040,ANOLAIMA,25040000,ANOLAIMA,CM,4.7616979329999998,-74.463840899999994
25,CUNDINAMARCA,25040,ANOLAIMA,25040002,LA FLORIDA,CP,4.7715060280000001,-74.432483613000002
25,CUNDINAMARCA,25040,ANOLAIMA,25040003,REVENTONES,CP,4.8072221160000002,-74.495593564999993
25,CUNDINAMARCA,25040,ANOLAIMA,25040006,CORRALEJAS,CP,4.8178269199999999,-74.478824521999996
25,CUNDINAMARCA,25053,ARBELÁEZ,25053000,ARBELÁEZ,CM,4.272534362,-74.414901463000007
25,CUNDINAMARCA,25053,ARBELÁEZ,25053003,TISINCE,CP,4.234412056,-74.446328515000005
25,CUNDINAMARCA,25086,BELTRÁN,25086000,BELTRÁN,CM,4.8028320329999996,-74.741666378999994
25,CUNDINAMARCA,25086,BELTRÁN,25086001,PAQUILÓ,CP,4.6641918279999999,-74.790800969000003
25,CUNDINAMARCA,25086,BELTRÁN,25086002,LA POPA,CP,4.6564600089999999,-74.785012749000003
25,CUNDINAMARCA,25086,BELTRÁN,25086003,PUERTO GRAMALOTAL,CP,4.778067353,-74.760476929000006
25,CUNDINAMARCA,25095,BITUIMA,25095000,BITUIMA,CM,4.8722343390000002,-74.539618933
25,CUNDINAMARCA,25095,BITUIMA,25095002,BOQUERÓN DE ILÓ,CP,4.7946120820000004,-74.514015713000006
25,CUNDINAMARCA,25095,BITUIMA,25095003,LA SIERRA,CP,4.7903447330000004,-74.552799343000004
25,CUNDINAMARCA,25099,BOJACÁ,25099000,BOJACÁ,CM,4.7417581169999998,-74.348491636999995
25,CUNDINAMARCA,25099,BOJACÁ,25099002,SANTA BÁRBARA,CP,,
25,CUNDINAMARCA,25120,CABRERA,25120000,CABRERA,CM,3.9846146409999998,-74.484143782000004
25,CUNDINAMARCA,25123,CACHIPAY,25123000,CACHIPAY,CM,4.7309565710000001,-74.435710584000006
25,CUNDINAMARCA,25123,CACHIPAY,25123001,PEÑA NEGRA,CP,4.7000616180000003,-74.481976395000004
25,CUNDINAMARCA,25123,CACHIPAY,25123003,URBANIZACION TIERRA DE ENSUEÑO,CP,4.7381127120000004,-74.441998471000005
25,CUNDINAMARCA,25126,CAJICÁ,25126000,CAJICÁ,CM,4.9208489010000003,-74.023474702000001
25,CUNDINAMARCA,25126,CAJICÁ,25126003,RINCÓN SANTO,CP,4.9342755800000004,-74.014580072000001
25,CUNDINAMARCA,25126,CAJICÁ,25126004,RÍO GRANDE,CP,4.9044819320000004,-74.026794996000007
25,CUNDINAMARCA,25126,CAJICÁ,25126005,CANELON,CP,4.9095061680000001,-74.032742483999996
25,CUNDINAMARCA,25126,CAJICÁ,25126006,LOS SERENEOS,CP,4.9258737479999999,-74.032921576999996
25,CUNDINAMARCA,25126,CAJICÁ,25126007,LOS PASOS,CP,4.8953447609999996,-74.034508243000005
25,CUNDINAMARCA,25126,CAJICÁ,25126008,LA FLORIDA,CP,4.916985961,-74.039258309000004
25,CUNDINAMARCA,25126,CAJICÁ,25126009,CALAHORRA,CP,4.9039437000000001,-74.028874682999998
25,CUNDINAMARCA,25126,CAJICÁ,25126010,AGUANICA,CP,4.9336694129999996,-74.045048386000005
25,CUNDINAMARCA,25126,CAJICÁ,25126011,LA PALMA,CP,4.9201483000000001,-74.044271734999995
25,CUNDINAMARCA,25126,CAJICÁ,25126013,LA ESPERANZA,CP,4.9278853429999998,-74.012124443999994
25,CUNDINAMARCA,25126,CAJICÁ,25126014,CAMINO LOS VARGAS,CP,4.8992019100000004,-74.041418161999999
25,CUNDINAMARCA,25126,CAJICÁ,25126015,LOS LEÓN,CP,4.929508255,-74.034690616999995
25,CUNDINAMARCA,25126,CAJICÁ,25126016,PRADO,CP,4.919068716,-74.033354033999998
25,CUNDINAMARCA,25126,CAJICÁ,25126017,PABLO HERRERA,CP,4.9249771009999996,-74.035184283999996
25,CUNDINAMARCA,25126,CAJICÁ,25126018,SANTA INÉS,CP,4.9260942160000001,-74.040687442000007
25,CUNDINAMARCA,25126,CAJICÁ,25126019,BOSQUE MADERO,CP,4.8914021019999998,-74.028055318
25,CUNDINAMARCA,25126,CAJICÁ,25126020,QUINTAS DEL MOLINO,CP,4.9375483459999998,-74.033888864000005
25,CUNDINAMARCA,25126,CAJICÁ,25126021,VERDE VIVO,CP,4.9234724119999997,-74.046614711000004
25,CUNDINAMARCA,25126,CAJICÁ,25126022,VILLA DE LOS PINOS,CP,4.9304538320000004,-74.042776845999995
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148000,CAPARRAPÍ,CM,5.3490104550000002,-74.490708230999999
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148001,CAMBRAS,CP,5.4215464070000001,-74.589442801000004
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148003,EL DINDAL,CP,5.2950307040000002,-74.567650327999999
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148005,SAN PEDRO,CP,5.5001277990000004,-74.463817863000003
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148006,TATI,CP,5.4663681049999999,-74.545671849000001
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148007,CÓRDOBA,CP,5.395857533,-74.548055638999998
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148009,SAN CARLOS,CP,5.4409469420000001,-74.496602589999995
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148010,CAMBULO,CP,5.244041062,-74.538966302000006
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148012,SAN PABLO,CP,5.4938808330000004,-74.461756609000005
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148016,SAN RAMÓN ALTO,CP,5.3505918299999999,-74.578986841000003
25,CUNDINAMARCA,25151,CÁQUEZA,25151000,CÁQUEZA,CM,4.4041116540000003,-73.946473382999997
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154000,CARMEN DE CARUPA,CM,5.3491185200000002,-73.901356785999994
25,CUNDINAMARCA,25168,CHAGUANÍ,25168000,CHAGUANÍ,CM,4.9489158270000004,-74.593455292000002
25,CUNDINAMARCA,25175,CHÍA,25175000,CHÍA,CM,4.8660659129999999,-74.050346493999996
25,CUNDINAMARCA,25175,CHÍA,25175002,SINDAMANOY I,CP,4.8903392930000003,-74.007002099000005
25,CUNDINAMARCA,25175,CHÍA,25175003,CUATRO ESQUINAS,CP,4.8739228719999996,-74.067491650999997
25,CUNDINAMARCA,25175,CHÍA,25175005,CERCA DE PIEDRA,CP,4.8444626609999997,-74.082196179999997
25,CUNDINAMARCA,25175,CHÍA,25175006,RINCON DE FAGUA,CP,4.8956427419999997,-74.058210607000007
25,CUNDINAMARCA,25175,CHÍA,25175010,CHIQUILINDA,CP,4.8975272519999997,-74.055337999000002
25,CUNDINAMARCA,25175,CHÍA,25175013,LA PAZ,CP,4.8569506039999997,-74.075120638000001
25,CUNDINAMARCA,25175,CHÍA,25175019,EL ESPEJO,CP,4.8618377600000002,-74.074095498000005
25,CUNDINAMARCA,25175,CHÍA,25175020,PUEBLO FUERTE,CP,4.848800389,-74.078178183000006
25,CUNDINAMARCA,25175,CHÍA,25175021,PUENTE CACIQUE,CP,4.8528949619999997,-74.072886717000003
25,CUNDINAMARCA,25175,CHÍA,25175023,SANTA BARBARA,CP,4.8543458189999997,-74.076482721000005
25,CUNDINAMARCA,25175,CHÍA,25175025,VILLA JULIANA,CP,4.8823502789999997,-74.067905836999998
25,CUNDINAMARCA,25175,CHÍA,25175026,ENCENILLOS DE SINDAMANOY,CP,4.8941144449999996,-73.993523120000006
25,CUNDINAMARCA,25178,CHIPAQUE,25178000,CHIPAQUE,CM,4.4426710160000003,-74.044875630999996
25,CUNDINAMARCA,25178,CHIPAQUE,25178012,LLANO DE CHIPAQUE,CP,4.4405400689999999,-74.029352321000005
25,CUNDINAMARCA,25178,CHIPAQUE,25178013,ABASTICOS,CP,4.4279719020000003,-74.001461312999993
25,CUNDINAMARCA,25181,CHOACHÍ,25181000,CHOACHÍ,CM,4.5270479200000002,-73.922894479999997
25,CUNDINAMARCA,25181,CHOACHÍ,25181003,POTRERO GRANDE,CP,4.5997536600000002,-73.937437439000007
25,CUNDINAMARCA,25183,CHOCONTÁ,25183000,CHOCONTÁ,CM,5.1452236559999998,-73.683532370999998
25,CUNDINAMARCA,25200,COGUA,25200000,COGUA,CM,5.0618417979999997,-73.978496691000004
25,CUNDINAMARCA,25200,COGUA,25200002,RODAMONTAL,CP,5.0615857999999996,-73.994610101999996
25,CUNDINAMARCA,25200,COGUA,25200004,EL MORTIÑO,CP,5.0513688390000002,-73.940644993999996
25,CUNDINAMARCA,25200,COGUA,25200005,LA PLAZUELA,CP,5.0928844399999997,-73.957145535999999
25,CUNDINAMARCA,25200,COGUA,25200006,LA CHAPA,CP,5.0482349800000001,-74.008101444999994
25,CUNDINAMARCA,25200,COGUA,25200008,EL CASCAJAL,CP,5.0734207380000003,-73.981151538000006
25,CUNDINAMARCA,25200,COGUA,25200009,EL DURAZNO,CP,5.0840913109999999,-73.976394705999994
25,CUNDINAMARCA,25200,COGUA,25200010,EL OLIVO,CP,5.0705140359999996,-73.943106225999998
25,CUNDINAMARCA,25200,COGUA,25200012,SAN ANTONIO,CP,5.0632017319999996,-73.983163410000003
25,CUNDINAMARCA,25200,COGUA,25200013,EL ÁTICO - SECTOR ÁLVAREZ,CP,5.0629882669999997,-73.973397004000006
25,CUNDINAMARCA,25200,COGUA,25200014,RINCÓN SANTO - SECTOR ZAMORA,CP,5.0620681589999998,-73.968506000999994
25,CUNDINAMARCA,25214,COTA,25214000,COTA,CM,4.8128866439999998,-74.102731668000004
25,CUNDINAMARCA,25224,CUCUNUBÁ,25224000,CUCUNUBÁ,CM,5.2497949220000004,-73.766112738999993
25,CUNDINAMARCA,25245,EL COLEGIO,25245000,EL COLEGIO,CM,4.579491838,-74.442638982000005
25,CUNDINAMARCA,25245,EL COLEGIO,25245001,EL TRIUNFO,CP,4.5428042489999996,-74.473240610999994
25,CUNDINAMARCA,25245,EL COLEGIO,25245002,LA VICTORIA,CP,4.5398733289999997,-74.411550716999997
25,CUNDINAMARCA,25245,EL COLEGIO,25245003,PRADILLA,CP,4.5994126069999997,-74.393291082999994
25,CUNDINAMARCA,25245,EL COLEGIO,25245004,LA PAZ,CP,4.5396366419999996,-74.473808962999996
25,CUNDINAMARCA,25258,EL PEÑÓN,25258000,EL PEÑÓN,CM,5.2487469329999996,-74.290207030000005
25,CUNDINAMARCA,25258,EL PEÑÓN,25258001,GUAYABAL DE TOLEDO,CP,5.3010545200000001,-74.332564267999999
25,CUNDINAMARCA,25258,EL PEÑÓN,25258002,TALAUTA,CP,5.2430332660000003,-74.308907360000006
25,CUNDINAMARCA,25260,EL ROSAL,25260000,EL ROSAL,CM,4.8521867109999999,-74.263627317000001
25,CUNDINAMARCA,25260,EL ROSAL,25260003,CRUZ VERDE,CP,4.8668039930000004,-74.270789117000007
25,CUNDINAMARCA,25260,EL ROSAL,25260004,PUENTE EL ROSAL,CP,4.82620965,-74.258968287000002
25,CUNDINAMARCA,25260,EL ROSAL,25260005,SAN ANTONIO,CP,4.8417973510000003,-74.240891794000007
25,CUNDINAMARCA,25269,FACATATIVÁ,25269000,FACATATIVÁ,CM,4.8130639720000001,-74.350228263999995
25,CUNDINAMARCA,25269,FACATATIVÁ,25269001,SAN RAFAEL  BAJO,CP,4.8248444199999998,-74.364583695999997
25,CUNDINAMARCA,25269,FACATATIVÁ,25269007,LOS ANDES,CP,4.8547964669999999,-74.405624196999995
25,CUNDINAMARCA,25269,FACATATIVÁ,25269008,LA YERBABUENA,CP,4.8497793119999999,-74.403016069000003
25,CUNDINAMARCA,25269,FACATATIVÁ,25269009,ALTO DE CÓRDOBA,CP,4.8137504020000002,-74.314430153000004
25,CUNDINAMARCA,25269,FACATATIVÁ,25269010,LOS ARRAYANES,CP,4.830898167,-74.308281827000002
25,CUNDINAMARCA,25269,FACATATIVÁ,25269012,LOS MANZANOS,CP,4.8386401980000002,-74.393068998999993
25,CUNDINAMARCA,25269,FACATATIVÁ,25269013,PASO ANCHO,CP,4.8294452200000002,-74.288099173999996
25,CUNDINAMARCA,25269,FACATATIVÁ,25269014,PUEBLO VIEJO,CP,4.8060834059999999,-74.364997837000004
25,CUNDINAMARCA,25269,FACATATIVÁ,25269017,SANTA MARTHA - LA ESPERANZA,CP,4.7950601429999997,-74.325809840999995
25,CUNDINAMARCA,25269,FACATATIVÁ,25269019,SAGRADO CORAZÓN,CP,4.8006660649999997,-74.323002095999996
25,CUNDINAMARCA,25269,FACATATIVÁ,25269020,VILLA MYRIAM,CP,4.831382348,-74.363507859999999
25,CUNDINAMARCA,25269,FACATATIVÁ,25269021,LOS ROBLES,CP,4.8634159390000002,-74.411424656999998
25,CUNDINAMARCA,25269,FACATATIVÁ,25269022,SAN ISIDRO,CP,4.8090230959999998,-74.32102793
25,CUNDINAMARCA,25269,FACATATIVÁ,25269023,TIERRA GRATA ALTA,CP,4.8601013719999999,-74.279064993000006
25,CUNDINAMARCA,25269,FACATATIVÁ,25269024,TIERRA GRATA (EL CRUCE),CP,4.8507134430000001,-74.274912317000002
25,CUNDINAMARCA,25269,FACATATIVÁ,25269035,SAN JOSÉ,CP,4.7973640169999996,-74.326908188000004
25,CUNDINAMARCA,25279,FÓMEQUE,25279000,FÓMEQUE,CM,4.485474344,-73.892522592000006
25,CUNDINAMARCA,25279,FÓMEQUE,25279001,LA UNIÓN,CP,4.5026114389999998,-73.901198606999998
25,CUNDINAMARCA,25281,FOSCA,25281000,FOSCA,CM,4.3390928439999996,-73.939020361999994
25,CUNDINAMARCA,25281,FOSCA,25281002,SÁNAME,CP,4.3443012200000002,-73.912865819000004
25,CUNDINAMARCA,25286,FUNZA,25286000,FUNZA,CM,4.7127630160000002,-74.211525002000002
25,CUNDINAMARCA,25286,FUNZA,25286006,EL COCLI,CP,4.744717466,-74.228454486000004
25,CUNDINAMARCA,25286,FUNZA,25286007,EL PAPAYO,CP,4.7312042620000003,-74.226795840999998
25,CUNDINAMARCA,25286,FUNZA,25286008,SAN ANTONIO LOS PINOS,CP,4.7276595590000001,-74.224521893000002
